,showno,date,venue,setno,trackno,song
34027,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",2,18,Around and Around
34028,2116,11-03-1993,"Rosemont Horizon, Rosemont, IL",3,19,Liberty
34029,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",1,1,Cold Rain and Snow
34030,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",1,2,Walkin' Blues
34031,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",1,3,Brown-Eyed Women
34032,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",1,4,Just Like Tom Thumb's Blues
34033,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",1,5,Lazy River Road
34034,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",1,6,Eternity
34035,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",1,7,Don't Ease Me In
34036,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,8,Touch of Grey
34037,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,9,Samson and Delilah
34038,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,10,Way to Go Home
34039,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,11,Corrina
34040,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,12,Terrapin Station
34041,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,13,Drums
34042,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,14,Space
34043,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,15,I Need a Miracle
34044,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,16,Stella Blue
34045,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,17,Throwing Stones
34046,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",2,18,Turn On Your Love Light
34047,2117,14-03-1993,"Richfield Coliseum, Richfield, OH",3,19,I Fought the Law
34048,2118,16-03-1993,"Capital Centre, Landover, MD",1,1,Jack Straw
34049,2118,16-03-1993,"Capital Centre, Landover, MD",1,2,Row Jimmy
34050,2118,16-03-1993,"Capital Centre, Landover, MD",1,3,Minglewood Blues
34051,2118,16-03-1993,"Capital Centre, Landover, MD",1,4,So Many Roads
34052,2118,16-03-1993,"Capital Centre, Landover, MD",1,5,Cassidy
34053,2118,16-03-1993,"Capital Centre, Landover, MD",1,6,Tennessee Jed
34054,2118,16-03-1993,"Capital Centre, Landover, MD",1,7,The Promised Land
34055,2118,16-03-1993,"Capital Centre, Landover, MD",2,8,Scarlet Begonias
34056,2118,16-03-1993,"Capital Centre, Landover, MD",2,9,Fire on the Mountain
34057,2118,16-03-1993,"Capital Centre, Landover, MD",2,10,"Man Smart, Woman Smarter"
34058,2118,16-03-1993,"Capital Centre, Landover, MD",2,11,Uncle John's Band
34059,2118,16-03-1993,"Capital Centre, Landover, MD",2,12,Drums
34060,2118,16-03-1993,"Capital Centre, Landover, MD",2,13,Space
34061,2118,16-03-1993,"Capital Centre, Landover, MD",2,14,The Last Time
34062,2118,16-03-1993,"Capital Centre, Landover, MD",2,15,Morning Dew
34063,2118,16-03-1993,"Capital Centre, Landover, MD",2,16,Sugar Magnolia
34064,2118,16-03-1993,"Capital Centre, Landover, MD",3,17,U.S. Blues
34065,2119,17-03-1993,"Capital Centre, Landover, MD",1,1,Shakedown Street
34066,2119,17-03-1993,"Capital Centre, Landover, MD",1,2,Wang Dang Doodle
34067,2119,17-03-1993,"Capital Centre, Landover, MD",1,3,Lazy River Road
34068,2119,17-03-1993,"Capital Centre, Landover, MD",1,4,Desolation Row
34069,2119,17-03-1993,"Capital Centre, Landover, MD",1,5,Ramble On Rose
34070,2119,17-03-1993,"Capital Centre, Landover, MD",1,6,Eternity
34071,2119,17-03-1993,"Capital Centre, Landover, MD",1,7,Liberty
34072,2119,17-03-1993,"Capital Centre, Landover, MD",2,8,Picasso Moon
34073,2119,17-03-1993,"Capital Centre, Landover, MD",2,9,Crazy Fingers
34074,2119,17-03-1993,"Capital Centre, Landover, MD",2,10,Playing in the Band
34075,2119,17-03-1993,"Capital Centre, Landover, MD",2,11,Dark Star
34076,2119,17-03-1993,"Capital Centre, Landover, MD",2,12,Drums
34077,2119,17-03-1993,"Capital Centre, Landover, MD",2,13,Space
34078,2119,17-03-1993,"Capital Centre, Landover, MD",2,14,The Handsome Cabin Boy Jam
34079,2119,17-03-1993,"Capital Centre, Landover, MD",2,15,The Other One
34080,2119,17-03-1993,"Capital Centre, Landover, MD",2,16,Days Between
34081,2119,17-03-1993,"Capital Centre, Landover, MD",2,17,Good Lovin'
34082,2119,17-03-1993,"Capital Centre, Landover, MD",3,18,Lucy in the Sky With Diamonds
34083,2120,18-03-1993,"Capital Centre, Landover, MD",1,1,Hell in a Bucket
34084,2120,18-03-1993,"Capital Centre, Landover, MD",1,2,Sugaree
34085,2120,18-03-1993,"Capital Centre, Landover, MD",1,3,Walkin' Blues
34086,2120,18-03-1993,"Capital Centre, Landover, MD",1,4,Broken Arrow
34087,2120,18-03-1993,"Capital Centre, Landover, MD",1,5,Loose Lucy
34088,2120,18-03-1993,"Capital Centre, Landover, MD",1,6,When I Paint My Masterpiece
34089,2120,18-03-1993,"Capital Centre, Landover, MD",1,7,Friend of the Devil
34090,2120,18-03-1993,"Capital Centre, Landover, MD",1,8,The Music Never Stopped
34091,2120,18-03-1993,"Capital Centre, Landover, MD",2,9,China Cat Sunflower
34092,2120,18-03-1993,"Capital Centre, Landover, MD",2,10,I Know You Rider
34093,2120,18-03-1993,"Capital Centre, Landover, MD",2,11,Way to Go Home
34094,2120,18-03-1993,"Capital Centre, Landover, MD",2,12,Wave to the Wind
34095,2120,18-03-1993,"Capital Centre, Landover, MD",2,13,Estimated Prophet
34096,2120,18-03-1993,"Capital Centre, Landover, MD",2,14,Terrapin Station
34097,2120,18-03-1993,"Capital Centre, Landover, MD",2,15,Drums
34098,2120,18-03-1993,"Capital Centre, Landover, MD",2,16,Space
34099,2120,18-03-1993,"Capital Centre, Landover, MD",2,17,Corrina
34100,2120,18-03-1993,"Capital Centre, Landover, MD",2,18,Wharf Rat
34101,2120,18-03-1993,"Capital Centre, Landover, MD",2,19,Throwing Stones
34102,2120,18-03-1993,"Capital Centre, Landover, MD",2,20,Not Fade Away
34103,2120,18-03-1993,"Capital Centre, Landover, MD",3,21,I Fought the Law
34104,2121,20-03-1993,"The Omni, Atlanta, GA",1,1,Mississippi Half-Step Uptown Toodeloo
34105,2121,20-03-1993,"The Omni, Atlanta, GA",1,2,It's All Over Now
34106,2121,20-03-1993,"The Omni, Atlanta, GA",1,3,So Many Roads
34107,2121,20-03-1993,"The Omni, Atlanta, GA",1,4,Me and My Uncle
34108,2121,20-03-1993,"The Omni, Atlanta, GA",1,5,Maggie's Farm
34109,2121,20-03-1993,"The Omni, Atlanta, GA",1,6,Bird Song
34110,2121,20-03-1993,"The Omni, Atlanta, GA",1,7,The Promised Land
34111,2121,20-03-1993,"The Omni, Atlanta, GA",2,8,Eyes of the World
34112,2121,20-03-1993,"The Omni, Atlanta, GA",2,9,Looks Like Rain
34113,2121,20-03-1993,"The Omni, Atlanta, GA",2,10,Lazy River Road
34114,2121,20-03-1993,"The Omni, Atlanta, GA",2,11,Truckin'
34115,2121,20-03-1993,"The Omni, Atlanta, GA",2,12,Smokestack Lightning
34116,2121,20-03-1993,"The Omni, Atlanta, GA",2,13,Drums
34117,2121,20-03-1993,"The Omni, Atlanta, GA",2,14,Space
34118,2121,20-03-1993,"The Omni, Atlanta, GA",2,15,The Wheel
34119,2121,20-03-1993,"The Omni, Atlanta, GA",2,16,All Along the Watchtower
34120,2121,20-03-1993,"The Omni, Atlanta, GA",2,17,Standing on the Moon
34121,2121,20-03-1993,"The Omni, Atlanta, GA",2,18,One More Saturday Night
34122,2121,20-03-1993,"The Omni, Atlanta, GA",3,19,Liberty
34123,2122,21-03-1993,"The Omni, Atlanta, GA",1,1,Feel Like a Stranger
34124,2122,21-03-1993,"The Omni, Atlanta, GA",1,2,West L.A. Fadeaway
34125,2122,21-03-1993,"The Omni, Atlanta, GA",1,3,Black-Throated Wind
34126,2122,21-03-1993,"The Omni, Atlanta, GA",1,4,Candyman
34127,2122,21-03-1993,"The Omni, Atlanta, GA",1,5,Queen Jane Approximately
34128,2122,21-03-1993,"The Omni, Atlanta, GA",1,6,Brown-Eyed Women
34129,2122,21-03-1993,"The Omni, Atlanta, GA",1,7,Eternity
34130,2122,21-03-1993,"The Omni, Atlanta, GA",1,8,Liberty
34131,2122,21-03-1993,"The Omni, Atlanta, GA",2,9,Samson and Delilah
34132,2122,21-03-1993,"The Omni, Atlanta, GA",2,10,Way to Go Home
34133,2122,21-03-1993,"The Omni, Atlanta, GA",2,11,Broken Arrow
34134,2122,21-03-1993,"The Omni, Atlanta, GA",2,12,Saint of Circumstance
34135,2122,21-03-1993,"The Omni, Atlanta, GA",2,13,He's Gone
34136,2122,21-03-1993,"The Omni, Atlanta, GA",2,14,Drums
34137,2122,21-03-1993,"The Omni, Atlanta, GA",2,15,Space
34138,2122,21-03-1993,"The Omni, Atlanta, GA",2,16,I Need a Miracle
34139,2122,21-03-1993,"The Omni, Atlanta, GA",2,17,Days Between
34140,2122,21-03-1993,"The Omni, Atlanta, GA",2,18,Around and Around
34141,2122,21-03-1993,"The Omni, Atlanta, GA",3,19,Baba O'Riley
34142,2122,21-03-1993,"The Omni, Atlanta, GA",3,20,Tomorrow Never Knows
34143,2123,22-03-1993,"The Omni, Atlanta, GA",1,1,Help on the Way
34144,2123,22-03-1993,"The Omni, Atlanta, GA",1,2,Slipknot!
34145,2123,22-03-1993,"The Omni, Atlanta, GA",1,3,Franklin's Tower
34146,2123,22-03-1993,"The Omni, Atlanta, GA",1,4,Little Red Rooster
34147,2123,22-03-1993,"The Omni, Atlanta, GA",1,5,Althea
34148,2123,22-03-1993,"The Omni, Atlanta, GA",1,6,Beat It On Down the Line
34149,2123,22-03-1993,"The Omni, Atlanta, GA",1,7,Just Like Tom Thumb's Blues
34150,2123,22-03-1993,"The Omni, Atlanta, GA",1,8,Lazy River Road
34151,2123,22-03-1993,"The Omni, Atlanta, GA",1,9,Picasso Moon
34152,2123,22-03-1993,"The Omni, Atlanta, GA",2,10,Wave to the Wind
34153,2123,22-03-1993,"The Omni, Atlanta, GA",2,11,Iko Iko
34154,2123,22-03-1993,"The Omni, Atlanta, GA",2,12,Corrina
34155,2123,22-03-1993,"The Omni, Atlanta, GA",2,13,Uncle John's Band
34156,2123,22-03-1993,"The Omni, Atlanta, GA",2,14,China Doll
34157,2123,22-03-1993,"The Omni, Atlanta, GA",2,15,Drums
34158,2123,22-03-1993,"The Omni, Atlanta, GA",2,16,Space
34159,2123,22-03-1993,"The Omni, Atlanta, GA",2,17,The Last Time
34160,2123,22-03-1993,"The Omni, Atlanta, GA",2,18,Stella Blue
34161,2123,22-03-1993,"The Omni, Atlanta, GA",2,19,Sugar Magnolia
34162,2123,22-03-1993,"The Omni, Atlanta, GA",3,20,I Fought the Law
34163,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,1,Jack Straw
34164,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,2,Stagger Lee
34165,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,3,Wang Dang Doodle
34166,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,4,It Must Have Been the Roses
34167,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,5,Stuck Inside of Mobile With the Memphis Blues Again
34168,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,6,Tennessee Jed
34169,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,7,Let It Grow
34170,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,8,Here Comes Sunshine
34171,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,9,Playing in the Band
34172,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,10,Box of Rain
34173,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,11,Crazy Fingers
34174,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,12,Drums
34175,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,13,Space
34176,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,14,Spanish Jam
34177,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,15,Going Down the Road Feelin' Bad
34178,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,16,Throwing Stones
34179,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,17,Not Fade Away
34180,2124,24-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",3,18,Lucy in the Sky With Diamonds
34181,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,1,Touch of Grey
34182,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,2,Greatest Story Ever Told
34183,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,3,So Many Roads
34184,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,4,Minglewood Blues
34185,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,5,Lazy River Road
34186,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,6,Mexicali Blues
34187,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,7,Big River
34188,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,8,Friend of the Devil
34189,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,9,Eternity
34190,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",1,10,Liberty
34191,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,11,China Cat Sunflower
34192,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,12,I Know You Rider
34193,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,13,"Man Smart, Woman Smarter"
34194,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,14,Wave to the Wind
34195,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,15,Terrapin Station
34196,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,16,Drums
34197,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,17,Space
34198,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,18,Way to Go Home
34199,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,19,The Other One
34200,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",2,20,Morning Dew
34201,2125,25-03-1993,"Dean E. Smith Student Activities Center, Chapel Hill, NC",3,21,The Weight
34202,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",1,1,Hell in a Bucket
34203,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",1,2,Bertha
34204,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",1,3,The Same Thing
34205,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",1,4,Peggy-O
34206,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",1,5,Queen Jane Approximately
34207,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",1,6,Broken Arrow
34208,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",1,7,Loose Lucy
34209,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",1,8,Cassidy
34210,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",1,9,Casey Jones
34211,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,10,Eyes of the World
34212,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,11,Estimated Prophet
34213,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,12,Comes a Time
34214,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,13,Corrina
34215,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,14,Drums
34216,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,15,Space
34217,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,16,The Wheel
34218,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,17,All Along the Watchtower
34219,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,18,Days Between
34220,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",2,19,One More Saturday Night
34221,2126,27-03-1993,"Knickerbocker Arena, Albany, NY",3,20,I Fought the Law
34222,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",1,1,Mississippi Half-Step Uptown Toodeloo
34223,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",1,2,Walkin' Blues
34224,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",1,3,So Many Roads
34225,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",1,4,When I Paint My Masterpiece
34226,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",1,5,High Time
34227,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",1,6,Eternity
34228,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",1,7,Deal
34229,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,8,Scarlet Begonias
34230,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,9,Fire on the Mountain
34231,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,10,Samson and Delilah
34232,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,11,Ship of Fools
34233,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,12,Wave to the Wind
34234,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,13,Truckin'
34235,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,14,Drums
34236,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,15,Space
34237,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,16,Way to Go Home
34238,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,17,Attics of My Life
34239,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",2,18,Turn On Your Love Light
34240,2127,28-03-1993,"Knickerbocker Arena, Albany, NY",3,19,Knockin' on Heaven's Door
34241,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",1,1,Let the Good Times Roll
34242,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",1,2,Feel Like a Stranger
34243,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",1,3,Loser
34244,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",1,4,Little Red Rooster
34245,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",1,5,Ramble On Rose
34246,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",1,6,Black-Throated Wind
34247,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",1,7,Lazy River Road
34248,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",1,8,Johnny B. Goode
34249,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,9,Here Comes Sunshine
34250,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,10,Looks Like Rain
34251,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,11,Box of Rain
34252,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,12,He's Gone
34253,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,13,Drums
34254,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,14,Space
34255,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,15,The Last Time
34256,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,16,Wharf Rat
34257,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,17,Throwing Stones
34258,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",2,18,Not Fade Away
34259,2128,29-03-1993,"Knickerbocker Arena, Albany, NY",3,19,Liberty
34260,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,1,Cold Rain and Snow
34261,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,2,Wang Dang Doodle
34262,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,3,Althea
34263,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,4,It's All Over Now
34264,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,5,Row Jimmy
34265,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,6,Let It Grow
34266,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,7,Cumberland Blues
34267,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,8,Truckin'
34268,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,9,Lazy River Road
34269,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,10,Playing in the Band
34270,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,11,Uncle John's Band
34271,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,12,Drums
34272,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,13,Space
34273,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,14,I Need a Miracle
34274,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,15,Standing on the Moon
34275,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,16,Sugar Magnolia
34276,2129,31-03-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",3,17,I Fought the Law
34277,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,1,Jack Straw
34278,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,2,They Love Each Other
34279,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,3,Minglewood Blues
34280,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,4,Candyman
34281,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,5,Desolation Row
34282,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,6,Stagger Lee
34283,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,7,Eternity
34284,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",1,8,Liberty
34285,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,9,Iko Iko
34286,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,10,Saint of Circumstance
34287,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,11,Crazy Fingers
34288,2130,01-04-1993,"Nassau Veterans Memorial Coliseum, Uniondale, NY",2,12,Wave to the Wind
